,Año,Trimestre,Provincia,Velocidad,Conexiones
2942,2022.0,1.0,Neuquén,Entre 6 Mbps y 10 Mbps,291.347
2943,2022.0,1.0,Río Negro,Entre 6 Mbps y 10 Mbps,25.852
2944,2022.0,1.0,Salta,Entre 6 Mbps y 10 Mbps,431.882
2945,2022.0,1.0,San Juan,Entre 6 Mbps y 10 Mbps,739.186
2946,2022.0,1.0,San Luis,Entre 6 Mbps y 10 Mbps,149.691
2947,2022.0,1.0,Santa Cruz,Entre 6 Mbps y 10 Mbps,50.463
2948,2022.0,1.0,Santa Fe,Entre 6 Mbps y 10 Mbps,961.607
2949,2022.0,1.0,Santiago Del Estero,Entre 6 Mbps y 10 Mbps,73.158
2950,2022.0,1.0,Tierra Del Fuego,Entre 6 Mbps y 10 Mbps,41.614
2951,2022.0,1.0,Tucumán,Entre 6 Mbps y 10 Mbps,922.085
2952,2022.0,2.0,Buenos Aires,Entre 6 Mbps y 10 Mbps,1337.523
2953,2022.0,2.0,Capital Federal,Entre 6 Mbps y 10 Mbps,82.424
2954,2022.0,2.0,Catamarca,Entre 6 Mbps y 10 Mbps,9.152
2955,2022.0,2.0,Chaco,Entre 6 Mbps y 10 Mbps,826.302
2956,2022.0,2.0,Chubut,Entre 6 Mbps y 10 Mbps,620.627
2957,2022.0,2.0,Córdoba,Entre 6 Mbps y 10 Mbps,133.472
2958,2022.0,2.0,Corrientes,Entre 6 Mbps y 10 Mbps,24.842
2959,2022.0,2.0,Entre Ríos,Entre 6 Mbps y 10 Mbps,51.554
2960,2022.0,2.0,Formosa,Entre 6 Mbps y 10 Mbps,133.59199999999998
2961,2022.0,2.0,Jujuy,Entre 6 Mbps y 10 Mbps,1023.781
2962,2022.0,2.0,La Pampa,Entre 6 Mbps y 10 Mbps,127.724
2963,2022.0,2.0,La Rioja,Entre 6 Mbps y 10 Mbps,89.804
2964,2022.0,2.0,Mendoza,Entre 6 Mbps y 10 Mbps,22.557
2965,2022.0,2.0,Misiones,Entre 6 Mbps y 10 Mbps,660.073
2966,2022.0,2.0,Neuquén,Entre 6 Mbps y 10 Mbps,290.79
2967,2022.0,2.0,Río Negro,Entre 6 Mbps y 10 Mbps,21.934
2968,2022.0,2.0,Salta,Entre 6 Mbps y 10 Mbps,375.358
2969,2022.0,2.0,San Juan,Entre 6 Mbps y 10 Mbps,721.565
2970,2022.0,2.0,San Luis,Entre 6 Mbps y 10 Mbps,134.104
2971,2022.0,2.0,Santa Cruz,Entre 6 Mbps y 10 Mbps,42.338
2972,2022.0,2.0,Santa Fe,Entre 6 Mbps y 10 Mbps,957.627
2973,2022.0,2.0,Santiago Del Estero,Entre 6 Mbps y 10 Mbps,71.919
2974,2022.0,2.0,Tierra Del Fuego,Entre 6 Mbps y 10 Mbps,34.808
2975,2022.0,2.0,Tucumán,Entre 6 Mbps y 10 Mbps,535.021
2976,2022.0,3.0,Buenos Aires,Entre 6 Mbps y 10 Mbps,281550.0
2977,2022.0,3.0,Capital Federal,Entre 6 Mbps y 10 Mbps,64653.0
2978,2022.0,3.0,Catamarca,Entre 6 Mbps y 10 Mbps,5028.0
2979,2022.0,3.0,Chaco,Entre 6 Mbps y 10 Mbps,17846.0
2980,2022.0,3.0,Chubut,Entre 6 Mbps y 10 Mbps,31007.0
2981,2022.0,3.0,Córdoba,Entre 6 Mbps y 10 Mbps,108195.0
2982,2022.0,3.0,Corrientes,Entre 6 Mbps y 10 Mbps,24858.0
2983,2022.0,3.0,Entre Ríos,Entre 6 Mbps y 10 Mbps,46700.0
2984,2022.0,3.0,Formosa,Entre 6 Mbps y 10 Mbps,12391.0
2985,2022.0,3.0,Jujuy,Entre 6 Mbps y 10 Mbps,14070.0
2986,2022.0,3.0,La Pampa,Entre 6 Mbps y 10 Mbps,10334.0
2987,2022.0,3.0,La Rioja,Entre 6 Mbps y 10 Mbps,3010.0
2988,2022.0,3.0,Mendoza,Entre 6 Mbps y 10 Mbps,20355.0
2989,2022.0,3.0,Misiones,Entre 6 Mbps y 10 Mbps,21373.0
2990,2022.0,3.0,Neuquén,Entre 6 Mbps y 10 Mbps,13960.0
2991,2022.0,3.0,Río Negro,Entre 6 Mbps y 10 Mbps,13931.0
2992,2022.0,3.0,Salta,Entre 6 Mbps y 10 Mbps,71105.0
2993,2022.0,3.0,San Juan,Entre 6 Mbps y 10 Mbps,11247.0
2994,2022.0,3.0,San Luis,Entre 6 Mbps y 10 Mbps,24684.0
2995,2022.0,3.0,Santa Cruz,Entre 6 Mbps y 10 Mbps,11509.0
2996,2022.0,3.0,Santa Fe,Entre 6 Mbps y 10 Mbps,194420.0
2997,2022.0,3.0,Santiago Del Estero,Entre 6 Mbps y 10 Mbps,58136.0
2998,2022.0,3.0,Tierra Del Fuego,Entre 6 Mbps y 10 Mbps,13634.0
2999,2022.0,3.0,Tucumán,Entre 6 Mbps y 10 Mbps,35425.0
3000,2022.0,4.0,Buenos Aires,Entre 6 Mbps y 10 Mbps,1781.049
3001,2022.0,4.0,Capital Federal,Entre 6 Mbps y 10 Mbps,74.643
3002,2022.0,4.0,Catamarca,Entre 6 Mbps y 10 Mbps,6.027
3003,2022.0,4.0,Chaco,Entre 6 Mbps y 10 Mbps,826.037
3004,2022.0,4.0,Chubut,Entre 6 Mbps y 10 Mbps,336.701
3005,2022.0,4.0,Córdoba,Entre 6 Mbps y 10 Mbps,115.188
3006,2022.0,4.0,Corrientes,Entre 6 Mbps y 10 Mbps,24.858
3007,2022.0,4.0,Entre Ríos,Entre 6 Mbps y 10 Mbps,46.7
3008,2022.0,4.0,Formosa,Entre 6 Mbps y 10 Mbps,257.146
3009,2022.0,4.0,Jujuy,Entre 6 Mbps y 10 Mbps,24.06
3010,2022.0,4.0,La Pampa,Entre 6 Mbps y 10 Mbps,525.818
3011,2022.0,4.0,La Rioja,Entre 6 Mbps y 10 Mbps,87.925
3012,2022.0,4.0,Mendoza,Entre 6 Mbps y 10 Mbps,259.116
3013,2022.0,4.0,Misiones,Entre 6 Mbps y 10 Mbps,70.324
3014,2022.0,4.0,Neuquén,Entre 6 Mbps y 10 Mbps,289.684
3015,2022.0,4.0,Río Negro,Entre 6 Mbps y 10 Mbps,14.93
3016,2022.0,4.0,Salta,Entre 6 Mbps y 10 Mbps,373.802
3017,2022.0,4.0,San Juan,Entre 6 Mbps y 10 Mbps,730.527
3018,2022.0,4.0,San Luis,Entre 6 Mbps y 10 Mbps,622.086
3019,2022.0,4.0,Santa Cruz,Entre 6 Mbps y 10 Mbps,36.484
3020,2022.0,4.0,Santa Fe,Entre 6 Mbps y 10 Mbps,194.42
3021,2022.0,4.0,Santiago Del Estero,Entre 6 Mbps y 10 Mbps,144.05
3022,2022.0,4.0,Tierra Del Fuego,Entre 6 Mbps y 10 Mbps,22.625
3023,2022.0,4.0,Tucumán,Entre 6 Mbps y 10 Mbps,460.999
3024,2017.0,4.0,Buenos Aires,Más de 30 Mbps,141.942
3025,2017.0,4.0,Capital Federal,Más de 30 Mbps,134.19400000000002
3026,2017.0,4.0,Catamarca,Más de 30 Mbps,0.0
3027,2017.0,4.0,Chaco,Más de 30 Mbps,631.297
3028,2017.0,4.0,Chubut,Más de 30 Mbps,9.0
3029,2017.0,4.0,Córdoba,Más de 30 Mbps,21.186
3030,2017.0,4.0,Corrientes,Más de 30 Mbps,620.814
3031,2017.0,4.0,Entre Ríos,Más de 30 Mbps,396.721
3032,2017.0,4.0,Formosa,Más de 30 Mbps,776.0
3033,2017.0,4.0,Jujuy,Más de 30 Mbps,0.0
3034,2017.0,4.0,La Pampa,Más de 30 Mbps,68.0
3035,2017.0,4.0,La Rioja,Más de 30 Mbps,1.0
3036,2017.0,4.0,Mendoza,Más de 30 Mbps,56.0
3037,2017.0,4.0,Misiones,Más de 30 Mbps,119.348
3038,2017.0,4.0,Neuquén,Más de 30 Mbps,5.579
3039,2017.0,4.0,Río Negro,Más de 30 Mbps,4.158
3040,2017.0,4.0,Salta,Más de 30 Mbps,45.0
3041,2017.0,4.0,San Juan,Más de 30 Mbps,0.0
3042,2017.0,4.0,San Luis,Más de 30 Mbps,0.0
3043,2017.0,4.0,Santa Cruz,Más de 30 Mbps,3.0
3044,2017.0,4.0,Santa Fe,Más de 30 Mbps,481.755
3045,2017.0,4.0,Santiago Del Estero,Más de 30 Mbps,0.0
3046,2017.0,4.0,Tierra Del Fuego,Más de 30 Mbps,0.0
3047,2017.0,4.0,Tucumán,Más de 30 Mbps,0.0
3048,2018.0,1.0,Buenos Aires,Más de 30 Mbps,160.463
3049,2018.0,1.0,Capital Federal,Más de 30 Mbps,144.577
3050,2018.0,1.0,Catamarca,Más de 30 Mbps,0.0
3051,2018.0,1.0,Chaco,Más de 30 Mbps,631.788
3052,2018.0,1.0,Chubut,Más de 30 Mbps,9.0
3053,2018.0,1.0,Córdoba,Más de 30 Mbps,24.354
3054,2018.0,1.0,Corrientes,Más de 30 Mbps,621.283
3055,2018.0,1.0,Entre Ríos,Más de 30 Mbps,397.253
3056,2018.0,1.0,Formosa,Más de 30 Mbps,994.0
3057,2018.0,1.0,Jujuy,Más de 30 Mbps,0.0
3058,2018.0,1.0,La Pampa,Más de 30 Mbps,85.0
3059,2018.0,1.0,La Rioja,Más de 30 Mbps,1.0
3060,2018.0,1.0,Mendoza,Más de 30 Mbps,56.0
3061,2018.0,1.0,Misiones,Más de 30 Mbps,119.726
3062,2018.0,1.0,Neuquén,Más de 30 Mbps,6.375
3063,2018.0,1.0,Río Negro,Más de 30 Mbps,4.674
3064,2018.0,1.0,Salta,Más de 30 Mbps,58.0
3065,2018.0,1.0,San Juan,Más de 30 Mbps,0.0
3066,2018.0,1.0,San Luis,Más de 30 Mbps,0.0
3067,2018.0,1.0,Santa Cruz,Más de 30 Mbps,3.0
3068,2018.0,1.0,Santa Fe,Más de 30 Mbps,483.439
3069,2018.0,1.0,Santiago Del Estero,Más de 30 Mbps,0.0
3070,2018.0,1.0,Tierra Del Fuego,Más de 30 Mbps,0.0
3071,2018.0,1.0,Tucumán,Más de 30 Mbps,0.0
3072,2018.0,2.0,Buenos Aires,Más de 30 Mbps,458.201
3073,2018.0,2.0,Capital Federal,Más de 30 Mbps,147.17000000000002
3074,2018.0,2.0,Catamarca,Más de 30 Mbps,6.0
3075,2018.0,2.0,Chaco,Más de 30 Mbps,632.153
3076,2018.0,2.0,Chubut,Más de 30 Mbps,9.0
3077,2018.0,2.0,Córdoba,Más de 30 Mbps,27.024
3078,2018.0,2.0,Corrientes,Más de 30 Mbps,621.508
3079,2018.0,2.0,Entre Ríos,Más de 30 Mbps,397.737
3080,2018.0,2.0,Formosa,Más de 30 Mbps,1.211
3081,2018.0,2.0,Jujuy,Más de 30 Mbps,6.0
3082,2018.0,2.0,La Pampa,Más de 30 Mbps,131.0
3083,2018.0,2.0,La Rioja,Más de 30 Mbps,2.0
3084,2018.0,2.0,Mendoza,Más de 30 Mbps,56.0
3085,2018.0,2.0,Misiones,Más de 30 Mbps,119.971
3086,2018.0,2.0,Neuquén,Más de 30 Mbps,6.648
3087,2018.0,2.0,Río Negro,Más de 30 Mbps,4.911
3088,2018.0,2.0,Salta,Más de 30 Mbps,83.0
3089,2018.0,2.0,San Juan,Más de 30 Mbps,0.0
3090,2018.0,2.0,San Luis,Más de 30 Mbps,0.0
3091,2018.0,2.0,Santa Cruz,Más de 30 Mbps,3.0
3092,2018.0,2.0,Santa Fe,Más de 30 Mbps,484.676
3093,2018.0,2.0,Santiago Del Estero,Más de 30 Mbps,1.0
3094,2018.0,2.0,Tierra Del Fuego,Más de 30 Mbps,0.0
3095,2018.0,2.0,Tucumán,Más de 30 Mbps,152.0
3096,2018.0,3.0,Buenos Aires,Más de 30 Mbps,529.039
3097,2018.0,3.0,Capital Federal,Más de 30 Mbps,155.0
3098,2018.0,3.0,Catamarca,Más de 30 Mbps,7.0
3099,2018.0,3.0,Chaco,Más de 30 Mbps,961.438
3100,2018.0,3.0,Chubut,Más de 30 Mbps,164.0
3101,2018.0,3.0,Córdoba,Más de 30 Mbps,30.921
3102,2018.0,3.0,Corrientes,Más de 30 Mbps,644.687
3103,2018.0,3.0,Entre Ríos,Más de 30 Mbps,408.223
3104,2018.0,3.0,Formosa,Más de 30 Mbps,1.389
3105,2018.0,3.0,Jujuy,Más de 30 Mbps,10.0
3106,2018.0,3.0,La Pampa,Más de 30 Mbps,168.0
3107,2018.0,3.0,La Rioja,Más de 30 Mbps,2.0
3108,2018.0,3.0,Mendoza,Más de 30 Mbps,115.0
3109,2018.0,3.0,Misiones,Más de 30 Mbps,121.25
3110,2018.0,3.0,Neuquén,Más de 30 Mbps,6.924
3111,2018.0,3.0,Río Negro,Más de 30 Mbps,5.194
3112,2018.0,3.0,Salta,Más de 30 Mbps,227.0
3113,2018.0,3.0,San Juan,Más de 30 Mbps,1.0
3114,2018.0,3.0,San Luis,Más de 30 Mbps,0.0
3115,2018.0,3.0,Santa Cruz,Más de 30 Mbps,3.0
3116,2018.0,3.0,Santa Fe,Más de 30 Mbps,957.209
3117,2018.0,3.0,Santiago Del Estero,Más de 30 Mbps,13.0
3118,2018.0,3.0,Tierra Del Fuego,Más de 30 Mbps,13.0
3119,2018.0,3.0,Tucumán,Más de 30 Mbps,246.0
3120,2018.0,4.0,Buenos Aires,Más de 30 Mbps,639.927
3121,2018.0,4.0,Capital Federal,Más de 30 Mbps,166.553
3122,2018.0,4.0,Catamarca,Más de 30 Mbps,7.0
3123,2018.0,4.0,Chaco,Más de 30 Mbps,948.697
3124,2018.0,4.0,Chubut,Más de 30 Mbps,164.0
3125,2018.0,4.0,Córdoba,Más de 30 Mbps,36.355
3126,2018.0,4.0,Corrientes,Más de 30 Mbps,676.894
3127,2018.0,4.0,Entre Ríos,Más de 30 Mbps,404.544
3128,2018.0,4.0,Formosa,Más de 30 Mbps,1.446
3129,2018.0,4.0,Jujuy,Más de 30 Mbps,14.0
3130,2018.0,4.0,La Pampa,Más de 30 Mbps,197.0
3131,2018.0,4.0,La Rioja,Más de 30 Mbps,5.0
3132,2018.0,4.0,Mendoza,Más de 30 Mbps,115.0
3133,2018.0,4.0,Misiones,Más de 30 Mbps,128.51
3134,2018.0,4.0,Neuquén,Más de 30 Mbps,7.384
3135,2018.0,4.0,Río Negro,Más de 30 Mbps,5.532
3136,2018.0,4.0,Salta,Más de 30 Mbps,2.285
3137,2018.0,4.0,San Juan,Más de 30 Mbps,1.0
3138,2018.0,4.0,San Luis,Más de 30 Mbps,0.0
3139,2018.0,4.0,Santa Cruz,Más de 30 Mbps,3.0
3140,2018.0,4.0,Santa Fe,Más de 30 Mbps,1119.261
3141,2018.0,4.0,Santiago Del Estero,Más de 30 Mbps,29.0
3142,2018.0,4.0,Tierra Del Fuego,Más de 30 Mbps,67.0
3143,2018.0,4.0,Tucumán,Más de 30 Mbps,377.0
3144,2019.0,1.0,Buenos Aires,Más de 30 Mbps,1093.95
3145,2019.0,1.0,Capital Federal,Más de 30 Mbps,260.857
3146,2019.0,1.0,Catamarca,Más de 30 Mbps,7.0
3147,2019.0,1.0,Chaco,Más de 30 Mbps,948.697
3148,2019.0,1.0,Chubut,Más de 30 Mbps,164.0
3149,2019.0,1.0,Córdoba,Más de 30 Mbps,38.271
3150,2019.0,1.0,Corrientes,Más de 30 Mbps,676.894
3151,2019.0,1.0,Entre Ríos,Más de 30 Mbps,407.546
3152,2019.0,1.0,Formosa,Más de 30 Mbps,1.446
3153,2019.0,1.0,Jujuy,Más de 30 Mbps,14.0
3154,2019.0,1.0,La Pampa,Más de 30 Mbps,332.0
3155,2019.0,1.0,La Rioja,Más de 30 Mbps,5.0
3156,2019.0,1.0,Mendoza,Más de 30 Mbps,114.0
3157,2019.0,1.0,Misiones,Más de 30 Mbps,128.51
3158,2019.0,1.0,Neuquén,Más de 30 Mbps,7.384
3159,2019.0,1.0,Río Negro,Más de 30 Mbps,11.532
3160,2019.0,1.0,Salta,Más de 30 Mbps,2.285
3161,2019.0,1.0,San Juan,Más de 30 Mbps,1.0
3162,2019.0,1.0,San Luis,Más de 30 Mbps,0.0
3163,2019.0,1.0,Santa Cruz,Más de 30 Mbps,3.0
3164,2019.0,1.0,Santa Fe,Más de 30 Mbps,1117.346
3165,2019.0,1.0,Santiago Del Estero,Más de 30 Mbps,36.0
3166,2019.0,1.0,Tierra Del Fuego,Más de 30 Mbps,29.0
3167,2019.0,1.0,Tucumán,Más de 30 Mbps,377.0
3168,2019.0,2.0,Buenos Aires,Más de 30 Mbps,1374.879
3169,2019.0,2.0,Capital Federal,Más de 30 Mbps,427.172
3170,2019.0,2.0,Catamarca,Más de 30 Mbps,10.0
3171,2019.0,2.0,Chaco,Más de 30 Mbps,951.049
3172,2019.0,2.0,Chubut,Más de 30 Mbps,164.0
3173,2019.0,2.0,Córdoba,Más de 30 Mbps,103.753
3174,2019.0,2.0,Corrientes,Más de 30 Mbps,677.897
3175,2019.0,2.0,Entre Ríos,Más de 30 Mbps,409.247
3176,2019.0,2.0,Formosa,Más de 30 Mbps,1.672
3177,2019.0,2.0,Jujuy,Más de 30 Mbps,303.0
3178,2019.0,2.0,La Pampa,Más de 30 Mbps,550.0
3179,2019.0,2.0,La Rioja,Más de 30 Mbps,22.0
3180,2019.0,2.0,Mendoza,Más de 30 Mbps,155.0
3181,2019.0,2.0,Misiones,Más de 30 Mbps,130.282
3182,2019.0,2.0,Neuquén,Más de 30 Mbps,8.827
3183,2019.0,2.0,Río Negro,Más de 30 Mbps,12.65
3184,2019.0,2.0,Salta,Más de 30 Mbps,4.947
3185,2019.0,2.0,San Juan,Más de 30 Mbps,1.0
3186,2019.0,2.0,San Luis,Más de 30 Mbps,0.0
3187,2019.0,2.0,Santa Cruz,Más de 30 Mbps,3.0
3188,2019.0,2.0,Santa Fe,Más de 30 Mbps,1123.898
3189,2019.0,2.0,Santiago Del Estero,Más de 30 Mbps,214.0
3190,2019.0,2.0,Tierra Del Fuego,Más de 30 Mbps,30.0
3191,2019.0,2.0,Tucumán,Más de 30 Mbps,1.496
3192,2019.0,3.0,Buenos Aires,Más de 30 Mbps,0.0
3193,2019.0,3.0,Capital Federal,Más de 30 Mbps,665.292
3194,2019.0,3.0,Catamarca,Más de 30 Mbps,15.0
3195,2019.0,3.0,Chaco,Más de 30 Mbps,620.914
3196,2019.0,3.0,Chubut,Más de 30 Mbps,613.0
3197,2019.0,3.0,Córdoba,Más de 30 Mbps,182.832
3198,2019.0,3.0,Corrientes,Más de 30 Mbps,682.535
3199,2019.0,3.0,Entre Ríos,Más de 30 Mbps,419.888
3200,2019.0,3.0,Formosa,Más de 30 Mbps,3.498
3201,2019.0,3.0,Jujuy,Más de 30 Mbps,3.151
3202,2019.0,3.0,La Pampa,Más de 30 Mbps,864.0
3203,2019.0,3.0,La Rioja,Más de 30 Mbps,47.0
3204,2019.0,3.0,Mendoza,Más de 30 Mbps,223.0
3205,2019.0,3.0,Misiones,Más de 30 Mbps,137.808
3206,2019.0,3.0,Neuquén,Más de 30 Mbps,194.026
3207,2019.0,3.0,Río Negro,Más de 30 Mbps,74.081
3208,2019.0,3.0,Salta,Más de 30 Mbps,8.796
3209,2019.0,3.0,San Juan,Más de 30 Mbps,81.0
3210,2019.0,3.0,San Luis,Más de 30 Mbps,0.0
3211,2019.0,3.0,Santa Cruz,Más de 30 Mbps,3.0
3212,2019.0,3.0,Santa Fe,Más de 30 Mbps,1166.372
3213,2019.0,3.0,Santiago Del Estero,Más de 30 Mbps,676.0
3214,2019.0,3.0,Tierra Del Fuego,Más de 30 Mbps,224.0
3215,2019.0,3.0,Tucumán,Más de 30 Mbps,3.782
3216,2019.0,4.0,Buenos Aires,Más de 30 Mbps,0.0
3217,2019.0,4.0,Capital Federal,Más de 30 Mbps,746.83
3218,2019.0,4.0,Catamarca,Más de 30 Mbps,4.698
3219,2019.0,4.0,Chaco,Más de 30 Mbps,516.819
3220,2019.0,4.0,Chubut,Más de 30 Mbps,613.0
3221,2019.0,4.0,Córdoba,Más de 30 Mbps,239.882
3222,2019.0,4.0,Corrientes,Más de 30 Mbps,651.999
3223,2019.0,4.0,Entre Ríos,Más de 30 Mbps,412.695
3224,2019.0,4.0,Formosa,Más de 30 Mbps,4.502
3225,2019.0,4.0,Jujuy,Más de 30 Mbps,4.531000000000001
3226,2019.0,4.0,La Pampa,Más de 30 Mbps,5.26
3227,2019.0,4.0,La Rioja,Más de 30 Mbps,80.0
3228,2019.0,4.0,Mendoza,Más de 30 Mbps,77.908
3229,2019.0,4.0,Misiones,Más de 30 Mbps,140.366
3230,2019.0,4.0,Neuquén,Más de 30 Mbps,27.256
3231,2019.0,4.0,Río Negro,Más de 30 Mbps,27.465
3232,2019.0,4.0,Salta,Más de 30 Mbps,19.535
3233,2019.0,4.0,San Juan,Más de 30 Mbps,80.0
3234,2019.0,4.0,San Luis,Más de 30 Mbps,0.0
3235,2019.0,4.0,Santa Cruz,Más de 30 Mbps,7.0
3236,2019.0,4.0,Santa Fe,Más de 30 Mbps,638.938
3237,2019.0,4.0,Santiago Del Estero,Más de 30 Mbps,13.184
3238,2019.0,4.0,Tierra Del Fuego,Más de 30 Mbps,1.962
3239,2019.0,4.0,Tucumán,Más de 30 Mbps,29.514
3240,2020.0,1.0,Buenos Aires,Más de 30 Mbps,1656.4679999999998
3241,2020.0,1.0,Capital Federal,Más de 30 Mbps,698.547
3242,2020.0,1.0,Catamarca,Más de 30 Mbps,6.796
3243,2020.0,1.0,Chaco,Más de 30 Mbps,522.733
3244,2020.0,1.0,Chubut,Más de 30 Mbps,613.0
3245,2020.0,1.0,Córdoba,Más de 30 Mbps,315.976
3246,2020.0,1.0,Corrientes,Más de 30 Mbps,655.373
3247,2020.0,1.0,Entre Ríos,Más de 30 Mbps,421.63
3248,2020.0,1.0,Formosa,Más de 30 Mbps,5.542
3249,2020.0,1.0,Jujuy,Más de 30 Mbps,6.315
3250,2020.0,1.0,La Pampa,Más de 30 Mbps,6.029999999999999
3251,2020.0,1.0,La Rioja,Más de 30 Mbps,120.0
3252,2020.0,1.0,Mendoza,Más de 30 Mbps,77.978
3253,2020.0,1.0,Misiones,Más de 30 Mbps,145.426
3254,2020.0,1.0,Neuquén,Más de 30 Mbps,35.321
3255,2020.0,1.0,Río Negro,Más de 30 Mbps,32.784
3256,2020.0,1.0,Salta,Más de 30 Mbps,27.702
3257,2020.0,1.0,San Juan,Más de 30 Mbps,80.0
3258,2020.0,1.0,San Luis,Más de 30 Mbps,0.0
3259,2020.0,1.0,Santa Cruz,Más de 30 Mbps,108.0
3260,2020.0,1.0,Santa Fe,Más de 30 Mbps,675.333
3261,2020.0,1.0,Santiago Del Estero,Más de 30 Mbps,13.517
3262,2020.0,1.0,Tierra Del Fuego,Más de 30 Mbps,518.0
3263,2020.0,1.0,Tucumán,Más de 30 Mbps,39.947
3264,2020.0,2.0,Buenos Aires,Más de 30 Mbps,0.0
3265,2020.0,2.0,Capital Federal,Más de 30 Mbps,744.968
3266,2020.0,2.0,Catamarca,Más de 30 Mbps,10.217
3267,2020.0,2.0,Chaco,Más de 30 Mbps,25.044
3268,2020.0,2.0,Chubut,Más de 30 Mbps,613.0
3269,2020.0,2.0,Córdoba,Más de 30 Mbps,334.533
3270,2020.0,2.0,Corrientes,Más de 30 Mbps,16.463
3271,2020.0,2.0,Entre Ríos,Más de 30 Mbps,34.828
3272,2020.0,2.0,Formosa,Más de 30 Mbps,5.792
3273,2020.0,2.0,Jujuy,Más de 30 Mbps,8.029
3274,2020.0,2.0,La Pampa,Más de 30 Mbps,3.377
3275,2020.0,2.0,La Rioja,Más de 30 Mbps,1.976
3276,2020.0,2.0,Mendoza,Más de 30 Mbps,73.145
3277,2020.0,2.0,Misiones,Más de 30 Mbps,50.966
3278,2020.0,2.0,Neuquén,Más de 30 Mbps,40.326
3279,2020.0,2.0,Río Negro,Más de 30 Mbps,33.467
3280,2020.0,2.0,Salta,Más de 30 Mbps,31.07
3281,2020.0,2.0,San Juan,Más de 30 Mbps,80.0
3282,2020.0,2.0,San Luis,Más de 30 Mbps,3.0
3283,2020.0,2.0,Santa Cruz,Más de 30 Mbps,108.0
3284,2020.0,2.0,Santa Fe,Más de 30 Mbps,302.016
3285,2020.0,2.0,Santiago Del Estero,Más de 30 Mbps,31.89
3286,2020.0,2.0,Tierra Del Fuego,Más de 30 Mbps,796.0
3287,2020.0,2.0,Tucumán,Más de 30 Mbps,45.288
3288,2020.0,3.0,Buenos Aires,Más de 30 Mbps,0.0
3289,2020.0,3.0,Capital Federal,Más de 30 Mbps,876.976
3290,2020.0,3.0,Catamarca,Más de 30 Mbps,11.736
3291,2020.0,3.0,Chaco,Más de 30 Mbps,27.729
3292,2020.0,3.0,Chubut,Más de 30 Mbps,999.0
3293,2020.0,3.0,Córdoba,Más de 30 Mbps,477.009
3294,2020.0,3.0,Corrientes,Más de 30 Mbps,17.788
3295,2020.0,3.0,Entre Ríos,Más de 30 Mbps,38.675
3296,2020.0,3.0,Formosa,Más de 30 Mbps,6.058
3297,2020.0,3.0,Jujuy,Más de 30 Mbps,12.666
3298,2020.0,3.0,La Pampa,Más de 30 Mbps,153.333
3299,2020.0,3.0,La Rioja,Más de 30 Mbps,2.224
3300,2020.0,3.0,Mendoza,Más de 30 Mbps,99.193
3301,2020.0,3.0,Misiones,Más de 30 Mbps,51.464
3302,2020.0,3.0,Neuquén,Más de 30 Mbps,40.663
3303,2020.0,3.0,Río Negro,Más de 30 Mbps,33.656
3304,2020.0,3.0,Salta,Más de 30 Mbps,33.452
3305,2020.0,3.0,San Juan,Más de 30 Mbps,81.0
3306,2020.0,3.0,San Luis,Más de 30 Mbps,3.0
3307,2020.0,3.0,Santa Cruz,Más de 30 Mbps,109.0
3308,2020.0,3.0,Santa Fe,Más de 30 Mbps,304.274
3309,2020.0,3.0,Santiago Del Estero,Más de 30 Mbps,32.313
3310,2020.0,3.0,Tierra Del Fuego,Más de 30 Mbps,930.0
3311,2020.0,3.0,Tucumán,Más de 30 Mbps,52.231
3312,2020.0,4.0,Buenos Aires,Más de 30 Mbps,0.0
3313,2020.0,4.0,Capital Federal,Más de 30 Mbps,754.628
3314,2020.0,4.0,Catamarca,Más de 30 Mbps,12.502
3315,2020.0,4.0,Chaco,Más de 30 Mbps,28.481
3316,2020.0,4.0,Chubut,Más de 30 Mbps,1002.0
3317,2020.0,4.0,Córdoba,Más de 30 Mbps,505.368
3318,2020.0,4.0,Corrientes,Más de 30 Mbps,18.193
3319,2020.0,4.0,Entre Ríos,Más de 30 Mbps,41.279
3320,2020.0,4.0,Formosa,Más de 30 Mbps,9.367
3321,2020.0,4.0,Jujuy,Más de 30 Mbps,15.929
3322,2020.0,4.0,La Pampa,Más de 30 Mbps,153.994
3323,2020.0,4.0,La Rioja,Más de 30 Mbps,2.392
3324,2020.0,4.0,Mendoza,Más de 30 Mbps,78.272
3325,2020.0,4.0,Misiones,Más de 30 Mbps,51.802
3326,2020.0,4.0,Neuquén,Más de 30 Mbps,40.774
3327,2020.0,4.0,Río Negro,Más de 30 Mbps,54.157
3328,2020.0,4.0,Salta,Más de 30 Mbps,34.472
3329,2020.0,4.0,San Juan,Más de 30 Mbps,159.0
3330,2020.0,4.0,San Luis,Más de 30 Mbps,3.0
3331,2020.0,4.0,Santa Cruz,Más de 30 Mbps,571.0
3332,2020.0,4.0,Santa Fe,Más de 30 Mbps,569.652
3333,2020.0,4.0,Santiago Del Estero,Más de 30 Mbps,22.669
3334,2020.0,4.0,Tierra Del Fuego,Más de 30 Mbps,912.0
3335,2020.0,4.0,Tucumán,Más de 30 Mbps,59.624
3336,2021.0,1.0,Buenos Aires,Más de 30 Mbps,0.0
3337,2021.0,1.0,Capital Federal,Más de 30 Mbps,748.8990000000001
