,provincia,departamento,localidad,geometry
2386,Neuquén,Ñorquín,Caviahue - Copahue,MULTIPOINT ((-71.0987785990263 -37.8188587997186))
2387,Neuquén,Ñorquín,El Cholar,MULTIPOINT ((-70.64544558970458 -37.44148103634171))
2388,Neuquén,Ñorquín,El Huecú,MULTIPOINT ((-70.58102479875944 -37.64490769610306))
2389,Neuquén,Ñorquín,Taquimilán,MULTIPOINT ((-70.2487572746331 -37.517446617968986))
2390,Neuquén,Pehuenches,Barrancas,MULTIPOINT ((-69.91528428656711 -36.82128399830502))
2391,Neuquén,Pehuenches,Buta Ranquil,MULTIPOINT ((-69.87779491831346 -37.05160790019531))
2392,Neuquén,Pehuenches,Rincón de los Sauces,MULTIPOINT ((-68.92518755983107 -37.39017948700837))
2393,Neuquén,Pehuenches,Octavio Pico,MULTIPOINT ((-68.25827627298298 -37.589626200333626))
2394,Neuquén,Picún Leufú,El Sauce,MULTIPOINT ((-69.53114864750009 -39.479814746848696))
2395,Neuquén,Picún Leufú,Paso Aguerre,MULTIPOINT ((-69.84359669622131 -39.338783703078036))
2396,Neuquén,Picún Leufú,Picún Leufú,MULTIPOINT ((-69.29106113496081 -39.51862786492781))
2397,Neuquén,Picunches,Bajada del Agrio,MULTIPOINT ((-70.0331055913877 -38.40743814014394))
2398,Neuquén,Picunches,Las Lajas,MULTIPOINT ((-70.36943096101012 -38.55223038810689))
2399,Neuquén,Picunches,Las Lajas,MULTIPOINT ((-70.36164064437803 -38.52341494569368))
2400,Neuquén,Picunches,Quili Malal,MULTIPOINT ((-69.81354109904333 -38.32614993573083))
2401,Neuquén,Zapala,Los Catutos,MULTIPOINT ((-70.19841763245128 -38.83735608989833))
2402,Neuquén,Zapala,Mariano Moreno,MULTIPOINT ((-70.0363596617265 -38.7613362550646))
2403,Neuquén,Zapala,Ramón M. Castro,MULTIPOINT ((-69.74469609188345 -38.86432971072631))
2404,Río Negro,Adolfo Alsina,sin gobierno local,MULTIPOINT ((-63.93260159929933 -41.083199924135215))
2405,Río Negro,Adolfo Alsina,Viedma,MULTIPOINT ((-62.829010313717966 -41.0412857501304))
2406,Río Negro,Adolfo Alsina,Guardia Mitre,MULTIPOINT ((-63.67225451552441 -40.42571884137964))
2407,Río Negro,Adolfo Alsina,sin gobierno local,MULTIPOINT ((-63.1254161554067 -41.15272680912783))
2408,Río Negro,Adolfo Alsina,sin gobierno local,MULTIPOINT ((-62.92038914866797 -40.86980401155538))
2409,Río Negro,Adolfo Alsina,San Javier,MULTIPOINT ((-63.26711410990081 -40.74979877329166))
2410,Río Negro,Avellaneda,Pomona,MULTIPOINT ((-65.61079634819824 -39.48704613456918))
2411,Río Negro,Adolfo Alsina,Viedma,MULTIPOINT ((-62.99492872974672 -40.80836772990221))
2412,Río Negro,Adolfo Alsina,Viedma,MULTIPOINT ((-63.12328094993073 -40.807406055269716))
2413,Río Negro,Adolfo Alsina,sin gobierno local,MULTIPOINT ((-64.16249802530099 -41.012751539825786))
2414,Río Negro,Avellaneda,Chimpay,MULTIPOINT ((-66.14641703552829 -39.165407309327236))
2415,Río Negro,Avellaneda,Chelforó,MULTIPOINT ((-66.52075201238416 -39.08771814754922))
2416,Río Negro,Avellaneda,Chimpay,MULTIPOINT ((-66.14641701685383 -39.16539830186025))
2417,Río Negro,Avellaneda,Coronel Belisle,MULTIPOINT ((-65.9547936228308 -39.18676618592053))
2418,Río Negro,Avellaneda,Darwin,MULTIPOINT ((-65.73975567423095 -39.20295442021931))
2419,Río Negro,Avellaneda,Lamarque,MULTIPOINT ((-65.70214506262747 -39.425154053964555))
2420,Río Negro,Avellaneda,Luis Beltrán,MULTIPOINT ((-65.7635638055831 -39.31070592338522))
2421,Río Negro,Avellaneda,Choele Choel,MULTIPOINT ((-65.6576786757775 -39.29635538747066))
2422,Río Negro,Bariloche,San Carlos de Bariloche,MULTIPOINT ((-71.38204627285425 -41.1726030731758))
2423,Río Negro,Bariloche,San Carlos de Bariloche,MULTIPOINT ((-71.35108591461888 -41.18200507351714))
2424,Río Negro,Bariloche,San Carlos de Bariloche,MULTIPOINT ((-71.50861397424126 -41.094534261039975))
2425,Río Negro,Bariloche,El Manso,MULTIPOINT ((-71.46008481999189 -41.65390037056094))
2426,Río Negro,Bariloche,El Bolsón,MULTIPOINT ((-71.50441238814699 -41.83963327510232))
2427,Río Negro,Bariloche,El Manso,MULTIPOINT ((-71.50251317485238 -41.577855946043314))
2428,Río Negro,Bariloche,San Carlos de Bariloche,MULTIPOINT ((-71.31095831152481 -41.1341966851001))
2429,Río Negro,Bariloche,San Carlos de Bariloche,MULTIPOINT ((-71.41388896356874 -41.1578057873917))
2430,Río Negro,Bariloche,Villa Mascardi,MULTIPOINT ((-71.5090416296635 -41.349553642128974))
2431,Río Negro,Bariloche,San Carlos de Bariloche,MULTIPOINT ((-71.44021372726452 -41.16762149871376))
2432,Río Negro,Bariloche,El Bolsón,MULTIPOINT ((-71.53436358992877 -41.96502162821978))
2433,Río Negro,Conesa,General Conesa,MULTIPOINT ((-64.45301410624828 -40.10618600321751))
2434,Río Negro,Conesa,sin gobierno local,MULTIPOINT ((-64.4748544269681 -40.061929927307666))
2435,Río Negro,Conesa,General Conesa,MULTIPOINT ((-64.34859180839504 -40.15103594827025))
2436,Río Negro,El Cuy,Cerro Policía,MULTIPOINT ((-68.49150466260264 -39.72627450165855))
2437,Río Negro,El Cuy,Mencué,MULTIPOINT ((-69.61452741102863 -40.42364131747811))
2438,Río Negro,El Cuy,Naupa Huen,MULTIPOINT ((-69.50912407102619 -39.83022474424011))
2439,Río Negro,El Cuy,Cipolletti,MULTIPOINT ((-68.1497547494469 -38.982252432929826))
2440,Río Negro,El Cuy,Valle Azul,MULTIPOINT ((-66.7875534586849 -39.15631230322001))
2441,Río Negro,El Cuy,Aguada Guzmán,MULTIPOINT ((-68.87386788753977 -39.98185576025815))
2442,Río Negro,El Cuy,General Roca,MULTIPOINT ((-67.62663409896813 -39.113858516773576))
2443,Río Negro,El Cuy,El Cuy,MULTIPOINT ((-68.34275385240342 -39.92609425828708))
2444,Río Negro,General Roca,Campo Grande,MULTIPOINT ((-68.17309382028895 -38.7066953758787))
2445,Río Negro,General Roca,General Roca,MULTIPOINT ((-67.62737021239313 -39.10678238116599))
2446,Río Negro,General Roca,General Enrique Godoy,MULTIPOINT ((-67.15745191764996 -39.07844771623836))
2447,Río Negro,General Roca,Allen,MULTIPOINT ((-67.71843533198222 -39.01732111919152))
2448,Río Negro,General Roca,General Fernández Oro,MULTIPOINT ((-67.94764436825291 -38.96842845067234))
2449,Río Negro,General Roca,Cinco Saltos,MULTIPOINT ((-68.06616813314729 -38.82756074707694))
2450,Río Negro,General Roca,General Roca,MULTIPOINT ((-67.67294465752522 -39.089348457068006))
2451,Río Negro,General Roca,Cinco Saltos,MULTIPOINT ((-68.01868621617271 -38.8673950930107))
2452,Río Negro,General Roca,Allen,MULTIPOINT ((-67.78148241652269 -39.041805794864096))
2453,Río Negro,General Roca,Campo Grande,MULTIPOINT ((-68.24293854914562 -38.66688567511097))
2454,Río Negro,General Roca,Cervantes,MULTIPOINT ((-67.47277957994362 -39.05733169143402))
2455,Río Negro,General Roca,Allen,MULTIPOINT ((-67.81084224220038 -39.02918540302593))
2456,Río Negro,General Roca,Allen,MULTIPOINT ((-67.82802139816424 -38.97951065706651))
2457,Río Negro,General Roca,Mainqué,MULTIPOINT ((-67.30564485005274 -39.06424533970008))
2458,Río Negro,General Roca,Villa Regina,MULTIPOINT ((-67.10273765826182 -39.126374176646024))
2459,Río Negro,General Roca,Chichinales,MULTIPOINT ((-66.89479696464095 -39.13584824962518))
2460,Río Negro,General Roca,General Roca,MULTIPOINT ((-67.59102666152499 -39.090544861896134))
2461,Río Negro,General Roca,Peñas Blancas,MULTIPOINT ((-67.87028110608232 -37.69302434754799))
2462,Río Negro,General Roca,Mainqué,MULTIPOINT ((-67.34508935027816 -39.05619946310573))
2463,Río Negro,General Roca,General Roca,MULTIPOINT ((-68.04116661776844 -38.72645892482508))
2464,Río Negro,General Roca,Allen,MULTIPOINT ((-67.79309203488911 -39.03527806898048))
2465,Río Negro,General Roca,Allen,MULTIPOINT ((-67.73680406937453 -39.04985641767312))
2466,Río Negro,General Roca,General Fernández Oro,MULTIPOINT ((-67.90987923621067 -38.94305932010292))
2467,Río Negro,General Roca,Allen,MULTIPOINT ((-67.84069504616016 -39.02807402371339))
2468,Río Negro,General Roca,Allen,MULTIPOINT ((-67.76180641223603 -38.99628249512848))
2469,Río Negro,General Roca,Allen,MULTIPOINT ((-67.70580012318337 -39.07427227300578))
2470,Río Negro,General Roca,General Roca,MULTIPOINT ((-67.5732373343465 -39.076276158002464))
2471,Río Negro,General Roca,Cervantes,MULTIPOINT ((-67.49967736959147 -39.02911655604483))
2472,Río Negro,General Roca,Cipolletti,MULTIPOINT ((-67.9647603580476 -38.99160831008592))
2473,Río Negro,General Roca,Peñas Blancas,MULTIPOINT ((-67.87369685294449 -37.67953385597005))
2474,Río Negro,General Roca,Cinco Saltos,MULTIPOINT ((-67.94882802986838 -38.958681438695294))
2475,Río Negro,General Roca,General Fernández Oro,MULTIPOINT ((-67.91799363158219 -38.99547601201363))
2476,Río Negro,General Roca,Mainqué,MULTIPOINT ((-67.2986956548361 -39.0335183413618))
2477,Río Negro,General Roca,Catriel,MULTIPOINT ((-67.79451060648834 -37.87552097766882))
